id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,per_capita_income_rupiah,yearly_income_rupiah,total_debt_rupiah,kategori_user,credit_category
1633,36,65,1984,1,Male,4172 Federal Drive,33.38,-111.87,21053,42927,132343,687,4,336848000,686832000,2117488000,Normal,Good
1593,24,69,1995,12,Male,652 Maple Street,39.77,-84.19,18208,37122,58984,753,4,291328000,593952000,943744000,Normal,Very Good
720,36,65,1983,5,Female,980 Federal Drive,42.38,-83.1,9710,19800,40038,682,3,155360000,316800000,640608000,Hemat,Good
264,49,67,1970,8,Male,468 Park Lane,40.23,-77.02,21728,44303,53407,696,1,347648000,708848000,854512000,Normal,Good
827,61,71,1958,4,Female,9189 Valley Street,43.1,-75.23,15194,30984,39222,616,4,243104000,495744000,627552000,Hemat,Fair
414,45,66,1975,1,Female,471 Eighth Lane,40.79,-74.47,55362,112875,44432,709,2,885792000,1806000000,710912000,Boros,Good
1439,28,65,1991,11,Female,5663 Martin Luther King Boulevard,36.19,-82.95,14406,29371,32300,715,2,230496000,469936000,516800000,Hemat,Good
843,35,64,1984,8,Male,4238 Lexington Lane,41.84,-87.75,13891,28325,38658,822,6,222256000,453200000,618528000,Hemat,Excellent
1008,52,69,1968,2,Female,38688 First Avenue,41.83,-87.68,22296,45462,68494,657,5,356736000,727392000,1095904000,Normal,Fair
1834,32,66,1987,7,Female,767 Park Drive,33.57,-101.87,17444,35565,54634,681,3,279104000,569040000,874144000,Normal,Good
1126,18,64,2002,1,Male,3578 Pine Lane,35.4,-80.59,20570,41940,82593,710,1,329120000,671040000,1321488000,Normal,Good
881,61,70,1958,3,Female,4155 Spruce Avenue,39.85,-75.18,28663,58433,48231,696,4,458608000,934928000,771696000,Boros,Good
679,57,69,1962,11,Male,1690 Main Avenue,41.27,-80.13,16809,34272,39514,765,4,268944000,548352000,632224000,Hemat,Very Good
1333,18,69,2001,9,Male,38 Valley Stream Street,27.75,-82.64,34974,71312,200793,741,4,559584000,1140992000,3212688000,Boros,Very Good
398,49,69,1970,11,Female,6999 Lexington Lane,38.51,-121.49,18344,37401,76201,737,4,293504000,598416000,1219216000,Normal,Good
151,18,65,2002,2,Female,303 Lexington Drive,26.23,-80.13,27916,56921,115330,823,1,446656000,910736000,1845280000,Boros,Excellent
106,52,60,1967,10,Male,146 Plum Avenue,39.77,-86.14,14691,29957,60321,624,5,235056000,479312000,965136000,Hemat,Fair
1784,51,68,1969,1,Male,6310 El Camino Drive,38.96,-90.18,21680,44206,62813,690,1,346880000,707296000,1005008000,Normal,Good
1924,47,57,1973,1,Male,605 Hillside Boulevard,29.97,-92.12,18730,38190,81968,652,1,299680000,611040000,1311488000,Normal,Fair
671,37,66,1982,4,Female,363 Main Lane,35.93,-89.92,16689,34032,68762,769,2,267024000,544512000,1100192000,Hemat,Very Good
1472,43,69,1976,6,Male,33 Bayview Avenue,35.05,-78.87,17751,36189,16988,694,3,284016000,579024000,271808000,Normal,Good
855,51,65,1969,1,Male,1047 Seventh Street,32.32,-90.2,11061,22557,63019,699,5,176976000,360912000,1008304000,Hemat,Good
981,44,68,1975,11,Male,4169 Fourth Lane,34.23,-119.07,27544,56163,104767,671,1,440704000,898608000,1676272000,Boros,Good
1030,44,71,1975,10,Male,168 Mill Drive,45.63,-122.52,22050,44963,90682,705,4,352800000,719408000,1450912000,Normal,Good
384,20,68,1999,11,Male,76089 Grant Boulevard,42.58,-83.03,19200,39144,55347,702,1,307200000,626304000,885552000,Normal,Good
80,82,67,1937,8,Female,362 Martin Luther King Street,41.01,-84.47,15090,21815,1597,498,5,241440000,349040000,25552000,Hemat,Poor
1331,49,70,1971,2,Female,6661 Mill Lane,47.11,-122.76,24044,49026,83385,718,1,384704000,784416000,1334160000,Boros,Good
205,38,68,1982,1,Male,839 Essex Lane,47.65,-111.38,19560,39882,77817,809,4,312960000,638112000,1245072000,Normal,Excellent
1048,59,63,1960,12,Female,265 Ocean Drive,29.79,-95.82,26422,53878,78143,779,4,422752000,862048000,1250288000,Boros,Very Good
1801,18,64,2001,9,Female,3371 Madison Boulevard,33.29,-117.3,15520,31644,70064,480,1,248320000,506304000,1121024000,Hemat,Poor
1490,30,69,1989,4,Female,145 Spruce Street,39.86,-104.86,20522,41839,46226,761,4,328352000,669424000,739616000,Normal,Very Good
818,54,66,1965,3,Female,2571 Plum Avenue,27.98,-80.66,15318,31240,26005,770,5,245088000,499840000,416080000,Hemat,Very Good
1463,80,69,1940,1,Female,221 Catherine Boulevard,42.15,-74.53,14515,9766,66,732,4,232240000,156256000,1056000,Hemat,Good
1835,25,65,1994,8,Female,355 Burns Boulevard,40.86,-76.78,16519,33682,42690,793,1,264304000,538912000,683040000,Hemat,Very Good
952,29,66,1990,5,Male,7135 Ninth Lane,42.31,-71.16,62177,126775,28869,685,2,994832000,2028400000,461904000,Boros,Good
616,45,72,1974,5,Female,4173 Wessex Avenue,32.19,-88.05,17076,34817,63313,586,1,273216000,557072000,1013008000,Hemat,Fair
638,65,65,1955,2,Female,674 Elm Boulevard,41.54,-96.13,25102,16889,38489,679,5,401632000,270224000,615824000,Hemat,Good
1366,25,63,1994,9,Female,212 Lincoln Lane,30.33,-81.65,19617,40000,127951,767,3,313872000,640000000,2047216000,Normal,Very Good
443,31,71,1988,5,Male,913 Mill Boulevard,43.15,-72.36,20592,41986,134162,697,1,329472000,671776000,2146592000,Normal,Good
336,23,65,1996,12,Male,2545 Federal Drive,40.71,-74.06,21642,44128,0,760,1,346272000,706048000,0,Normal,Very Good
611,23,65,1996,7,Male,16 Jefferson Drive,42.26,-88.0,28799,58721,135065,758,1,460784000,939536000,2161040000,Boros,Very Good
973,55,68,1964,5,Male,1587 Rose Lane,34.51,-89.94,12285,25051,19465,734,4,196560000,400816000,311440000,Hemat,Good
632,20,67,1999,12,Female,12694 Fourth Boulevard,40.12,-102.72,14242,29040,36331,703,1,227872000,464640000,581296000,Hemat,Good
1918,45,67,1974,6,Male,955 Seventh Avenue,32.59,-85.48,20782,42379,64124,550,1,332512000,678064000,1025984000,Normal,Poor
1827,59,67,1960,5,Male,6320 East Avenue,33.25,-116.98,22727,46341,78610,686,6,363632000,741456000,1257760000,Normal,Good
70,20,64,2000,2,Male,8997 Summit Avenue,40.26,-76.71,31040,63292,145756,635,1,496640000,1012672000,2332096000,Boros,Fair
672,37,68,1983,2,Male,95873 Madison Boulevard,35.81,-83.25,11755,23967,3880,722,4,188080000,383472000,62080000,Hemat,Good
1461,41,72,1978,12,Female,691 Valley Drive,41.24,-81.82,23559,48038,83238,704,6,376944000,768608000,1331808000,Boros,Good
510,27,65,1992,10,Male,311 Little Creek Boulevard,37.72,-122.44,22549,45973,0,777,2,360784000,735568000,0,Normal,Very Good
256,75,65,1945,2,Male,863 Park Drive,35.82,-78.31,19485,22850,17453,714,6,311760000,365600000,279248000,Hemat,Good
1410,22,63,1998,1,Female,7902 Norfolk Drive,39.3,-76.44,21017,42856,67954,571,1,336272000,685696000,1087264000,Normal,Poor
574,22,66,1997,12,Male,7296 Second Lane,38.38,-84.29,17478,35635,16372,713,4,279648000,570160000,261952000,Normal,Good
1837,66,66,1953,5,Female,56 Tenth Boulevard,33.97,-118.24,11649,24947,1767,766,4,186384000,399152000,28272000,Hemat,Very Good
1974,74,57,1945,4,Female,826 12th Drive,39.99,-111.81,18058,31792,28723,647,3,288928000,508672000,459568000,Hemat,Fair
30,23,59,1996,8,Female,2478 El Camino Avenue,31.96,-94.05,19119,38983,96098,577,1,305904000,623728000,1537568000,Normal,Poor
1270,31,67,1988,4,Female,8862 Ninth Avenue,40.21,-75.27,35861,73117,73557,685,2,573776000,1169872000,1176912000,Boros,Good
1815,59,66,1960,3,Female,8060 Pine Boulevard,41.82,-71.41,30403,61991,2151,758,4,486448000,991856000,34416000,Boros,Very Good
805,19,65,2000,3,Female,5709 Little Creek Lane,42.38,-83.1,15790,32192,24074,686,2,252640000,515072000,385184000,Hemat,Good
464,36,64,1983,11,Male,2352 Bayview Boulevard,28.5,-81.37,33078,67444,93513,850,1,529248000,1079104000,1496208000,Boros,Excellent
1042,22,67,1997,10,Female,6179 Eighth Boulevard,43.73,-70.55,22485,45846,103277,766,1,359760000,733536000,1652432000,Normal,Very Good
1579,81,70,1938,6,Female,7673 Plum Drive,27.95,-82.48,18881,28594,1821,728,5,302096000,457504000,29136000,Hemat,Good
830,29,71,1990,10,Female,412 First Boulevard,29.99,-95.26,32943,67166,123932,688,2,527088000,1074656000,1982912000,Boros,Good
465,47,72,1972,5,Male,38318 West Drive,34.42,-84.11,20581,41965,55700,724,2,329296000,671440000,891200000,Normal,Good
1954,47,68,1973,1,Female,965 Wessex Street,33.94,-117.95,23740,48406,80441,683,3,379840000,774496000,1287056000,Boros,Good
959,35,67,1984,11,Female,5223 Lafayette Drive,40.22,-74.93,50208,102369,189558,738,2,803328000,1637904000,3032928000,Boros,Good
1049,66,67,1953,11,Female,289 Ocean View Avenue,25.77,-80.2,17893,36481,81550,850,6,286288000,583696000,1304800000,Normal,Excellent
1925,25,63,1994,11,Male,225 Seventh Avenue,45.11,-93.39,29872,60910,110864,679,2,477952000,974560000,1773824000,Boros,Good
1088,49,65,1970,11,Female,8893 Littlewood Lane,32.78,-79.99,17158,34982,134631,765,3,274528000,559712000,2154096000,Hemat,Very Good
14,79,57,1940,12,Female,2487 Martin Luther King Drive,21.39,-158.01,21314,32232,21134,652,5,341024000,515712000,338144000,Hemat,Fair
162,37,69,1983,1,Male,9550 Jefferson Street,42.56,-83.38,32423,66111,98102,771,5,518768000,1057776000,1569632000,Boros,Very Good
1692,81,59,1938,8,Female,97339 Lake Avenue,41.03,-73.86,74205,162709,5642,542,3,1187280000,2603344000,90272000,Boros,Poor
380,46,70,1974,1,Male,3551 Spruce Boulevard,41.57,-93.61,18568,37857,57727,800,2,297088000,605712000,923632000,Normal,Excellent
141,70,66,1949,7,Male,744 Lafayette Street,31.02,-96.48,17356,23082,23406,638,5,277696000,369312000,374496000,Hemat,Fair
1348,83,64,1936,6,Male,873 Summit Street,40.64,-73.94,0,2,0,667,6,0,32000,0,Hemat,Fair
1256,37,68,1982,9,Male,1723 North Lane,41.2,-73.13,27589,56248,149587,728,4,441424000,899968000,2393392000,Boros,Good
1690,18,67,2001,3,Female,356 Plum Boulevard,32.93,-94.7,15832,32281,80882,630,2,253312000,516496000,1294112000,Hemat,Fair
169,85,71,1934,5,Male,2 11th Avenue,33.94,-80.39,14224,30451,93,686,4,227584000,487216000,1488000,Hemat,Good
1955,85,62,1934,4,Female,7016 Hillside Lane,35.54,-82.84,16248,28134,2081,674,2,259968000,450144000,33296000,Hemat,Good
1807,47,65,1972,12,Female,14780 Plum Lane,40.84,-73.87,25537,52065,98613,828,5,408592000,833040000,1577808000,Boros,Excellent
102,32,67,1987,7,Female,2785 Elm Drive,33.76,-117.97,16289,33212,59638,649,1,260624000,531392000,954208000,Hemat,Fair
257,52,65,1967,9,Male,858 Martin Luther King Drive,34.2,-118.39,15239,31070,86747,708,4,243824000,497120000,1387952000,Hemat,Good
911,18,68,2001,11,Male,69524 Valley Lane,37.33,-88.07,14500,29562,31509,757,1,232000000,472992000,504144000,Hemat,Very Good
987,52,67,1967,10,Male,6785 Essex Lane,39.14,-77.21,30179,61532,26832,683,4,482864000,984512000,429312000,Boros,Good
101,18,62,2002,1,Female,91 Essex Lane,32.88,-105.95,15095,30778,73680,681,1,241520000,492448000,1178880000,Hemat,Good
1141,66,57,1953,10,Male,35 Essex Drive,36.48,-80.61,15838,27266,19798,777,5,253408000,436256000,316768000,Hemat,Very Good
1682,57,69,1962,5,Male,241 Hillside Lane,47.91,-97.07,23910,48750,117616,716,5,382560000,780000000,1881856000,Boros,Good
481,18,67,2002,2,Male,628 Norfolk Avenue,42.41,-71.16,40694,82972,173295,653,1,651104000,1327552000,2772720000,Boros,Fair
978,21,62,1998,7,Female,288 North Avenue,30.06,-89.93,27603,56280,81803,760,1,441648000,900480000,1308848000,Boros,Very Good
1550,18,67,2001,4,Male,6445 Ninth Lane,47.85,-122.28,24564,50086,51164,776,3,393024000,801376000,818624000,Boros,Very Good
1162,22,69,1997,12,Female,8974 West Lane,35.46,-97.51,19076,38892,50150,705,2,305216000,622272000,802400000,Normal,Good
172,47,66,1972,4,Female,9020 North Street,39.85,-88.93,22153,45164,0,730,3,354448000,722624000,0,Normal,Good
892,38,66,1981,7,Female,4260 Essex Lane,40.43,-75.34,25205,51391,94145,656,1,403280000,822256000,1506320000,Boros,Fair
315,54,69,1966,1,Male,112 Burns Lane,40.78,-81.52,20783,42379,136748,692,3,332528000,678064000,2187968000,Normal,Good
1739,49,62,1970,8,Male,344 Birch Street,42.01,-95.34,16673,33995,46102,531,1,266768000,543920000,737632000,Hemat,Poor
836,18,65,2002,1,Male,822 Ocean View Lane,34.09,-117.96,15775,32165,25778,689,1,252400000,514640000,412448000,Hemat,Good
39,54,67,1965,5,Female,984 Eighth Avenue,41.29,-72.36,30281,61740,126015,583,2,484496000,987840000,2016240000,Boros,Fair
155,86,69,1933,11,Female,235 Fourth Street,31.31,-89.3,14383,9678,812,688,6,230128000,154848000,12992000,Hemat,Good
1305,46,73,1974,2,Female,2794 Seventh Drive,35.33,-89.88,19115,38971,0,784,3,305840000,623536000,0,Normal,Very Good
1504,85,71,1934,7,Male,5993 12th Lane,33.57,-101.87,12187,12826,1550,734,5,194992000,205216000,24800000,Hemat,Good
1105,77,60,1942,6,Male,766 Mountain View Drive,26.21,-98.31,14275,22104,20031,670,3,228400000,353664000,320496000,Hemat,Good
1761,23,71,1996,10,Female,533 Fourth Street,38.65,-121.25,27548,56168,186534,703,3,440768000,898688000,2984544000,Boros,Good
215,18,65,2002,2,Male,6638 Summit Lane,35.57,-82.54,22223,45313,21488,716,2,355568000,725008000,343808000,Normal,Good
948,53,65,1966,12,Female,1540 El Camino Avenue,26.74,-80.12,18205,37119,55010,718,5,291280000,593904000,880160000,Normal,Good
862,25,67,1995,1,Female,8482 Elm Lane,32.42,-96.67,21032,42883,65917,807,3,336512000,686128000,1054672000,Normal,Excellent
1514,53,58,1966,11,Female,6733 Third Boulevard,41.37,-82.1,18110,36925,89762,721,5,289760000,590800000,1436192000,Normal,Good
1698,32,64,1987,7,Male,2783 Washington Avenue,40.87,-73.32,33338,67976,105337,747,3,533408000,1087616000,1685392000,Boros,Very Good
1316,27,65,1993,2,Female,711 Norfolk Drive,40.6,-80.65,16314,33266,0,693,5,261024000,532256000,0,Hemat,Good
1831,25,60,1994,5,Female,4386 El Camino Boulevard,30.33,-81.65,19382,39520,61310,595,2,310112000,632320000,980960000,Normal,Fair
889,27,65,1992,3,Male,900 Norfolk Avenue,39.61,-86.11,25773,52550,140825,710,1,412368000,840800000,2253200000,Boros,Good
526,51,62,1968,3,Female,54870 Lexington Drive,25.77,-80.2,31625,64481,114394,627,5,506000000,1031696000,1830304000,Boros,Fair
231,55,67,1964,3,Female,1442 Mill Avenue,35.05,-78.87,17789,36270,73779,769,5,284624000,580320000,1180464000,Normal,Very Good
910,31,57,1989,2,Male,35 Rose Boulevard,37.38,-121.9,37677,76820,159137,819,2,602832000,1229120000,2546192000,Boros,Excellent
876,65,62,1954,5,Male,3216 Ninth Drive,37.68,-97.34,22638,49817,26928,600,2,362208000,797072000,430848000,Boros,Fair
1509,67,71,1952,8,Female,1429 Summit Drive,39.38,-76.55,23096,47087,92489,820,5,369536000,753392000,1479824000,Normal,Excellent
1422,66,66,1953,7,Female,330 Martin Luther King Lane,35.51,-78.73,18340,36052,6602,767,4,293440000,576832000,105632000,Normal,Very Good
1400,29,71,1990,5,Male,4673 Washington Avenue,32.41,-87.03,12474,25434,0,698,2,199584000,406944000,0,Hemat,Good
492,41,70,1978,9,Male,2397 Madison Avenue,34.95,-82.12,18857,38450,51430,850,1,301712000,615200000,822880000,Normal,Excellent
1516,38,67,1981,3,Male,909 Eighth Street,37.44,-121.87,33758,68827,35669,755,2,540128000,1101232000,570704000,Boros,Very Good
1649,64,63,1956,2,Male,8146 Third Avenue,29.79,-95.82,0,399,323,729,3,0,6384000,5168000,Hemat,Good
1573,71,56,1949,1,Male,793 Norfolk Avenue,29.18,-82.13,12992,17775,11520,746,1,207872000,284400000,184320000,Hemat,Very Good
583,64,67,1955,11,Male,28 West Lane,41.76,-88.29,14200,28954,41461,636,2,227200000,463264000,663376000,Hemat,Fair
1811,83,67,1936,3,Male,308 Second Boulevard,37.34,-122.11,76725,82009,6229,764,8,1227600000,1312144000,99664000,Boros,Very Good
1054,50,69,1970,2,Male,9190 Sussex Lane,45.47,-122.37,22599,46077,135862,639,3,361584000,737232000,2173792000,Normal,Fair
1678,36,65,1983,3,Male,296 Pine Boulevard,41.7,-72.67,28557,58225,101148,685,3,456912000,931600000,1618368000,Boros,Good
333,20,64,2000,1,Female,6877 Jefferson Drive,39.45,-74.72,23298,47504,65156,706,1,372768000,760064000,1042496000,Normal,Good
1412,58,67,1961,6,Female,91 Jefferson Drive,36.97,-86.44,26567,54166,0,707,5,425072000,866656000,0,Boros,Good
177,54,66,1965,12,Female,294 Bayview Lane,35.1,-90.0,28570,58248,107130,728,4,457120000,931968000,1714080000,Boros,Good
390,30,70,1989,4,Male,4328 Forest Boulevard,26.14,-80.13,45143,92046,6658,681,2,722288000,1472736000,106528000,Boros,Good
1577,53,66,1966,12,Male,153 Wessex Drive,27.33,-82.54,19983,40745,18371,718,4,319728000,651920000,293936000,Normal,Good
1609,71,68,1948,7,Female,9854 Park Lane,38.78,-77.27,35563,87659,0,779,4,569008000,1402544000,0,Boros,Very Good
1762,29,64,1990,5,Male,5537 Forest Lane,38.55,-121.49,31184,63583,200435,635,1,498944000,1017328000,3206960000,Boros,Fair
917,58,66,1962,1,Male,735 Forest Avenue,34.07,-118.14,20059,40900,64420,678,3,320944000,654400000,1030720000,Normal,Good
1717,67,67,1952,7,Female,728 Sixth Avenue,43.06,-78.27,17665,43070,14135,726,4,282640000,689120000,226160000,Normal,Good
1355,54,67,1966,1,Male,41 Grant Drive,32.35,-86.28,11703,23863,83430,536,2,187248000,381808000,1334880000,Hemat,Poor
1668,92,67,1927,6,Male,619 North Avenue,42.91,-71.12,26541,56099,933,751,6,424656000,897584000,14928000,Boros,Very Good
1293,32,65,1988,1,Female,219 Federal Street,29.45,-95.06,24217,49374,108192,706,2,387472000,789984000,1731072000,Boros,Good
1597,20,66,1999,7,Male,3404 Main Lane,40.71,-80.1,35188,71750,117124,697,3,563008000,1148000000,1873984000,Boros,Good
202,20,66,1999,7,Female,75 Third Avenue,39.33,-84.4,31920,65082,88347,850,1,510720000,1041312000,1413552000,Boros,Excellent
493,18,65,2002,1,Male,33 Lafayette Lane,32.76,-96.59,14245,29047,36835,786,1,227920000,464752000,589360000,Hemat,Very Good
361,43,68,1976,6,Male,125 Plum Drive,33.91,-118.34,19153,39052,65861,804,4,306448000,624832000,1053776000,Normal,Excellent
1659,94,65,1926,1,Female,4570 Valley Stream Lane,42.26,-88.13,28147,40787,1574,782,6,450352000,652592000,25184000,Normal,Very Good
289,22,64,1997,12,Female,109 El Camino Avenue,29.76,-95.38,11219,22876,36157,685,2,179504000,366016000,578512000,Hemat,Good
737,61,60,1958,3,Female,8301 Tenth Drive,42.33,-122.79,18961,30359,16552,758,2,303376000,485744000,264832000,Hemat,Very Good
1733,47,66,1972,6,Female,6613 Hill Drive,36.73,-84.16,12814,26130,54290,498,1,205024000,418080000,868640000,Hemat,Poor
278,59,66,1960,9,Male,910 Eighth Drive,29.76,-95.38,95039,193768,150896,686,5,1520624000,3100288000,2414336000,Boros,Good
618,32,67,1987,8,Male,3525 Second Lane,33.92,-118.2,13632,27795,72318,701,4,218112000,444720000,1157088000,Hemat,Good
753,53,66,1967,2,Female,919 Oak Boulevard,33.24,-87.59,15540,31688,66776,605,3,248640000,507008000,1068416000,Hemat,Fair
489,36,66,1983,8,Male,430 Grant Boulevard,40.87,-97.59,18024,36753,33657,684,4,288384000,588048000,538512000,Normal,Good
90,63,62,1956,8,Male,9 Mill Drive,28.37,-80.75,19018,12796,22192,644,3,304288000,204736000,355072000,Hemat,Fair
1264,32,65,1987,8,Female,635 East Drive,36.8,-97.29,15077,30737,35858,815,2,241232000,491792000,573728000,Hemat,Excellent
18,30,62,1989,12,Male,9207 Madison Boulevard,39.17,-77.26,31555,64340,94513,637,1,504880000,1029440000,1512208000,Boros,Fair
376,50,74,1969,4,Female,818 12th Lane,39.8,-74.62,28433,57975,34570,773,4,454928000,927600000,553120000,Boros,Very Good
579,30,67,1989,7,Male,774 Park Lane,44.02,-88.16,19382,39520,53896,772,1,310112000,632320000,862336000,Normal,Very Good
218,59,68,1960,3,Female,5238 Park Street,40.76,-74.03,16770,34190,39242,810,7,268320000,547040000,627872000,Hemat,Excellent
1320,28,64,1991,10,Female,5225 Bayview Street,34.02,-118.28,13002,26513,32620,604,1,208032000,424208000,521920000,Hemat,Fair
42,78,66,1941,11,Female,3863 Pine Street,30.84,-83.27,12672,8526,3723,684,3,202752000,136416000,59568000,Hemat,Good
1170,40,63,1980,2,Female,5191 Grant Drive,35.4,-80.43,20041,40867,50449,694,2,320656000,653872000,807184000,Normal,Good
1531,34,62,1985,10,Male,801 River Street,34.47,-85.34,14514,29594,47766,792,1,232224000,473504000,764256000,Hemat,Very Good
1275,35,65,1984,3,Female,1496 Rose Street,34.04,-118.29,11395,23238,31661,611,2,182320000,371808000,506576000,Hemat,Fair
26,49,68,1970,12,Female,9639 Third Boulevard,40.68,-80.27,20142,41071,124139,685,1,322272000,657136000,1986224000,Normal,Good
1937,65,62,1955,2,Female,230 Plum Avenue,38.78,-90.7,25350,17056,29112,667,5,405600000,272896000,465792000,Hemat,Fair
1177,36,66,1983,3,Female,1644 Park Avenue,39.67,-75.75,31719,64672,56485,695,4,507504000,1034752000,903760000,Boros,Good
1032,62,60,1957,6,Female,171 Catherine Lane,36.81,-119.71,17301,26975,17212,673,2,276816000,431600000,275392000,Hemat,Good
397,30,65,1989,4,Female,2328 Little Creek Avenue,39.95,-75.16,10016,20424,14743,770,3,160256000,326784000,235888000,Hemat,Very Good
566,60,67,1959,10,Female,8179 Valley Stream Drive,42.79,-83.62,22680,46244,108449,814,5,362880000,739904000,1735184000,Normal,Excellent
1581,38,65,1981,11,Female,9324 Catherine Street,38.42,-90.36,21744,44334,55173,684,5,347904000,709344000,882768000,Normal,Good
1332,63,68,1956,6,Male,547 West Drive,41.0,-73.66,35269,71909,44190,712,3,564304000,1150544000,707040000,Boros,Good
1648,66,69,1953,5,Female,211 Valley Street,40.76,-74.59,91180,185909,461854,621,5,1458880000,2974544000,7389664000,Boros,Fair
17,76,65,1943,7,Male,2012 Forest Avenue,35.73,-81.32,17850,21867,21103,759,2,285600000,349872000,337648000,Hemat,Very Good
349,40,61,1979,12,Female,1943 Birch Street,40.84,-81.63,21201,43229,96831,685,2,339216000,691664000,1549296000,Normal,Good
1200,64,64,1956,2,Male,106 Littlewood Drive,29.76,-95.38,15401,24420,14460,685,1,246416000,390720000,231360000,Hemat,Good
228,54,66,1966,1,Female,2206 South Drive,28.55,-82.39,15524,31655,46405,623,1,248384000,506480000,742480000,Hemat,Fair
484,84,64,1936,1,Female,4819 Martin Luther King Drive,42.7,-71.11,41665,66745,682,718,3,666640000,1067920000,10912000,Boros,Good
1099,22,65,1997,4,Male,4932 South Boulevard,46.86,-96.75,20214,41214,130538,763,1,323424000,659424000,2088608000,Normal,Very Good
1480,49,64,1970,6,Male,5642 Bayview Avenue,35.11,-106.62,24403,49756,70744,705,1,390448000,796096000,1131904000,Boros,Good
1449,66,63,1953,6,Male,5807 Lincoln Street,32.61,-83.63,15334,28104,12054,751,3,245344000,449664000,192864000,Hemat,Very Good
1417,54,68,1965,3,Female,336 Catherine Lane,42.63,-83.61,25838,52680,87082,835,5,413408000,842880000,1393312000,Boros,Excellent
267,61,66,1958,3,Female,7360 Lexington Drive,37.96,-83.82,13602,27733,21785,765,3,217632000,443728000,348560000,Hemat,Very Good
373,61,63,1959,2,Male,3270 Grant Avenue,40.59,-84.95,10493,21397,54771,812,4,167888000,342352000,876336000,Hemat,Excellent
1772,47,70,1972,10,Male,9070 West Street,34.09,-117.58,24603,50163,97188,761,4,393648000,802608000,1555008000,Boros,Very Good
1418,25,69,1994,5,Female,309 River Avenue,44.13,-89.52,13210,26939,69587,752,1,211360000,431024000,1113392000,Hemat,Very Good
1774,52,69,1967,10,Male,653 Mill Street,44.96,-93.26,20662,42129,101742,758,4,330592000,674064000,1627872000,Normal,Very Good
964,48,66,1971,12,Female,33 North Avenue,40.84,-73.99,22278,45422,83940,689,4,356448000,726752000,1343040000,Normal,Good
72,37,66,1982,12,Male,550 Forest Street,46.51,-112.12,20305,41401,71180,580,1,324880000,662416000,1138880000,Normal,Fair
6,19,63,2000,6,Female,534 Second Lane,32.88,-117.13,27394,55854,111042,782,1,438304000,893664000,1776672000,Boros,Very Good
1527,66,67,1953,11,Female,1426 Fifth Avenue,43.32,-71.18,24779,50523,98763,578,1,396464000,808368000,1580208000,Boros,Poor
1433,73,67,1946,3,Male,2834 West Street,30.68,-88.04,25381,48060,17440,581,3,406096000,768960000,279040000,Boros,Fair
1785,40,64,1979,10,Male,344 11th Street,25.92,-97.48,12684,25861,42050,607,3,202944000,413776000,672800000,Hemat,Fair
1476,29,66,1990,3,Female,685 Jefferson Avenue,40.71,-74.06,21916,44688,88092,716,3,350656000,715008000,1409472000,Normal,Good
455,41,69,1979,1,Female,8676 River Avenue,40.66,-73.73,24412,49776,17352,684,3,390592000,796416000,277632000,Boros,Good
1553,21,62,1998,10,Male,5 Lafayette Avenue,41.24,-81.45,42201,86042,165447,701,2,675216000,1376672000,2647152000,Boros,Good
532,27,65,1993,1,Male,2282 Main Drive,38.53,-90.0,23778,48484,63561,775,4,380448000,775744000,1016976000,Boros,Very Good
1092,54,62,1965,5,Male,703 12th Street,41.01,-75.99,23450,47814,92020,720,2,375200000,765024000,1472320000,Normal,Good
1819,20,69,1999,8,Female,621 Fifth Boulevard,30.58,-91.15,17440,35559,59164,672,2,279040000,568944000,946624000,Normal,Good
528,38,65,1981,7,Male,5661 Forest Avenue,42.78,-96.16,19853,40478,76392,718,3,317648000,647648000,1222272000,Normal,Good
328,45,67,1974,3,Male,4391 Lexington Lane,35.19,-80.83,17817,36323,65525,700,3,285072000,581168000,1048400000,Normal,Good
1282,34,66,1985,3,Female,404 Main Lane,45.76,-108.57,20231,41249,42268,695,2,323696000,659984000,676288000,Normal,Good
783,62,61,1957,9,Male,641 Martin Luther King Avenue,35.31,-106.55,15966,29769,14542,693,3,255456000,476304000,232672000,Hemat,Good
1325,23,66,1996,3,Female,459 East Avenue,37.44,-122.2,150583,307018,516263,745,2,2409328000,4912288000,8260208000,Boros,Very Good
687,20,66,1999,11,Male,1693 Spruce Street,42.24,-84.4,17783,36264,99582,725,1,284528000,580224000,1593312000,Normal,Good
1693,36,69,1983,4,Female,478 East Drive,33.61,-111.89,36300,74016,85204,702,2,580800000,1184256000,1363264000,Boros,Good
1542,46,69,1973,12,Female,515 South Street,41.47,-81.67,27250,55565,34039,731,2,436000000,889040000,544624000,Boros,Good
36,31,63,1988,6,Male,8486 Catherine Street,37.23,-80.42,24640,50242,84457,722,2,394240000,803872000,1351312000,Boros,Good
360,43,67,1976,4,Male,881 Plum Street,39.22,-74.8,22697,46278,51243,791,4,363152000,740448000,819888000,Normal,Very Good
555,31,63,1988,5,Male,6692 Lake Street,38.03,-85.34,21444,43724,53853,514,1,343104000,699584000,861648000,Normal,Poor
136,18,66,2001,4,Female,724 Essex Drive,38.22,-85.74,31636,64504,69041,695,3,506176000,1032064000,1104656000,Boros,Good
